Country Code,IMF Country Code,Country,Indicator Type,Series Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Note
DOM,243.0,Dominican Republic,Inflation,Headline Consumer Price Inflation,3.8166699409484863,3.5800299644470215,8.640729904174805,15.079500198364258,13.140800476074219,14.501700401306152,7.765550136566162,12.853500366210938,3.4778499603271484,9.173810005187988,21.663999557495117,7.5229997634887695,7.64300012588501,5.682952880859375,20.23585319519043,45.3118782043457,7.532400131225586,13.557621002197266,43.84257888793945,40.74700164794922,50.31124496459961,47.42080307006836,4.248194217681885,5.223846435546875,8.239725112915039,12.514532089233398,5.404505729675293,8.291335105895996,4.831780433654785,6.483531475067139,7.768033504486084,8.900650978088379,5.2374444007873535,27.455583572387695,51.302181243896484,4.153756141662598,7.560687065124512,6.172006130218506,10.668814659118652,1.4766550064086914,6.336679935455322,8.44694995880127,3.6774840354919434,4.815150737762451,3.0050182342529297,0.8467212319374084,1.625396728515625,3.28,3.56,1.8109999895095825,3.781031794578313,8.24292075447792,8.81109209279581,4.78561281021135,Annual average inflation
ECU,248.0,Ecuador,Inflation,Headline Consumer Price Inflation,5.129990100860596,0.0,0.0,0.0,42.08333969116211,6.1583571434021,2.4861867427825928,29.64959716796875,0.0,20.790019989013672,3.2702252864837646,18.166667938232422,16.925243377685547,49.69843292236328,29.895240783691406,28.535987854003906,21.81467056274414,29.635498046875,58.89365005493164,75.30294799804688,48.507789611816406,48.61469650268555,54.68058395385742,44.95404052734375,27.365249633789062,22.93229103088379,24.485958099365234,30.68470001220703,36.172210693359375,52.20793151855469,96.0446548461914,37.43846130371094,12.423778533935547,7.913445949554443,2.7532877922058105,2.201746940612793,3.3158299922943115,2.2890868186950684,8.40422248840332,5.155420780181885,3.5510714054107666,4.471794605255127,5.099170207977295,2.7213985919952393,3.594219207763672,3.9691102504730225,1.7300132513046265,0.417,-0.22,0.26600000262260437,-0.33887239256181667,0.13317004149676373,3.46616972213077,2.21568764237058,Annual average inflation
EGY,469.0,"Egypt, Arab Rep.",Inflation,Headline Consumer Price Inflation,3.7629001140594482,4.411760330200195,1.408449411392212,4.629631996154785,11.946904182434082,9.090906143188477,10.144927978515625,13.157892227172852,11.046518325805664,9.947641372680664,20.952375411987305,10.236222267150879,14.285721778869629,16.562496185302734,16.75602912902832,12.514357566833496,23.367340087890625,19.76840591430664,17.817676544189453,21.2192325592041,16.827850341796875,19.78476905822754,13.579818725585938,12.077886581420898,8.089034080505371,15.695626258850098,7.293247699737549,4.470970630645752,3.950427770614624,3.0923948287963867,2.710516929626465,2.2695302963256836,2.735250234603882,4.470860958099365,11.28386402130127,4.853811264038086,7.60988712310791,9.484297752380371,18.316429138183594,11.884119033813477,11.06218147277832,10.079302787780762,7.124841690063477,9.46872615814209,10.062668800354004,10.348289489746094,13.808801651000977,23.537,14.4,13.875,5.7,5.206324720401053,13.8956609775178,33.8847763115546,Annual average inflation
SLV,253.0,El Salvador,Inflation,Headline Consumer Price Inflation,2.817850112915039,0.32206088304519653,1.6051349639892578,6.398104190826416,16.926509857177734,19.0158748626709,7.041878700256348,11.861445426940918,13.143242835998535,14.727311134338379,17.36742401123047,14.797483444213867,11.756461143493652,13.334858894348145,11.48431396484375,22.361534118652344,31.935123443603516,24.858911514282227,19.735082626342773,17.62969207763672,23.97610855102539,14.405799865722656,11.2275972366333,18.508819580078125,10.604671478271484,10.036567687988281,9.788583755493164,4.488452911376953,2.5464773178100586,0.5104109644889832,2.2698590755462646,3.742617130279541,1.8655813932418823,2.11989688873291,4.44603967666626,4.686036109924316,4.033945560455322,4.5868000984191895,7.257535457611084,0.5433971285820007,1.181836485862732,5.124673843383789,1.7281968593597412,0.7553791999816895,1.1437017917633057,-0.7314053177833557,0.609549343585968,1.014,1.09,0.07400000095367432,-0.3715902123242742,3.46692585313078,7.19861615609868,4.04554694222477,Annual average inflation
GNQ,642.0,Equatorial Guinea,Inflation,Headline Consumer Price Inflation,1.6799999475479126,5.630000114440918,6.900000095367432,10.260000228881836,17.950000762939453,12.739999771118164,15.399999618530273,12.050000190734863,9.4399995803833,12.15999984741211,12.15999984741211,16.700000762939453,38.25600051879883,60.05799865722656,59.518001556396484,83.9990005493164,-17.639999389648438,-13.173999786376953,2.5239999294281006,6.064000129699707,0.921999990940094,-3.424999952316284,-4.2789998054504395,5.452000141143799,31.840999603271484,19.871999740600586,4.540999889373779,3.0169999599456787,7.935999870300293,0.3720000088214874,4.835999965667725,8.73900032043457,7.581999778747559,7.323999881744385,4.236999988555908,5.63700008392334,4.465000152587891,2.7980000972747803,4.6519999504089355,5.736999988555908,5.320000171661377,4.798999786376953,3.441999912261963,3.178999900817871,4.296000003814697,1.6950000524520874,1.399999976158142,0.746,1.08,1.2130000591278076,4.769704980982647,-0.094,4.78671704710803,4.31363738485736,Annual average inflation
ERI,643.0,Eritrea,Inflation,Headline Consumer Price Inflation,1.6799999475479126,5.630000114440918,6.900000095367432,10.260000228881836,17.950000762939453,12.739999771118164,15.399999618530273,12.050000190734863,9.4399995803833,12.15999984741211,12.15999984741211,16.700000762939453,38.25600051879883,60.05799865722656,59.518001556396484,83.9990005493164,-17.639999389648438,-13.173999786376953,2.5239999294281006,6.064000129699707,0.921999990940094,-3.424999952316284,-4.2789998054504395,4.7870001792907715,13.147000312805176,11.982999801635742,10.288000106811523,3.739000082015991,9.467000007629395,8.397000312805176,19.94700050354004,14.625,16.87700080871582,22.66900062561035,25.111000061035156,12.505999565124512,15.0600004196167,9.307999610900879,19.924999237060547,33.0369987487793,11.227899551391602,3.898020029067993,6.015419960021973,6.4534101486206055,10.039999961853027,9.0,9.0,-13.306,-14.4,-16.364999771118164,4.914,6.642,7.352,9.15922507983982,Annual average inflation
EST,939.0,Estonia,Inflation,Headline Consumer Price Inflation,1.6799999475479126,5.630000114440918,6.900000095367432,10.260000228881836,17.950000762939453,12.739999771118164,15.399999618530273,12.050000190734863,9.4399995803833,12.15999984741211,12.15999984741211,16.700000762939453,38.25600051879883,60.05799865722656,59.518001556396484,83.9990005493164,-17.639999389648438,-13.173999786376953,2.5239999294281006,6.064000129699707,0.921999990940094,202.0,1075.9000244140625,89.57302856445312,47.67662048339844,28.742393493652344,23.018144607543945,10.578897476196289,8.195136070251465,3.296107053756714,4.018487930297852,5.748281478881836,3.571913003921509,1.3349969387054443,3.0481016635894775,4.079714298248291,4.437619686126709,6.601335525512695,10.36235237121582,-0.07840658724308014,2.972041130065918,4.981902599334717,3.9334025382995605,2.7805678844451904,-0.10618039220571518,-0.49232280254364014,0.148681640625,3.651,3.44,2.2679998874664307,-0.44453109767990445,4.653167,19.39826,9.452176703507634,Annual average inflation
ETH,644.0,Ethiopia,Inflation,Headline Consumer Price Inflation,10.121999740600586,0.5362240076065063,-6.081500053405762,8.913579940795898,8.59216022491455,6.742959976196289,28.77050018310547,16.86829948425293,18.77910041809082,13.184700012207031,12.437000274658203,1.937000036239624,7.77400016784668,3.569000005722046,-0.33399999141693115,18.402999877929688,5.550000190734863,-9.145999908447266,2.2060000896453857,9.633000373840332,5.205999851226807,20.868999481201172,21.018999099731445,9.989999771118164,1.1660000085830688,13.354000091552734,0.9190000295639038,-6.420000076293945,3.5999999046325684,7.940999984741211,0.6620000004768372,-8.23799991607666,1.6540000438690186,17.761999130249023,3.2209999561309814,11.656000137329102,13.557999610900879,17.2450008392334,44.37099838256836,8.479000091552734,8.133999824523926,33.231998443603516,24.131999969482422,8.146427154541016,7.4145708084106445,10.084026336669922,7.2791748046875,10.687,13.84,15.8100004196167,20.354,26.84347323835196,34.0037595969234,32.29534671721096,Annual average inflation
FJI,819.0,Fiji,Inflation,Headline Consumer Price Inflation,4.124179840087891,9.138190269470215,21.978500366210938,11.08530044555664,14.498499870300293,13.064900398254395,11.43239974975586,7.00629997253418,6.108069896697998,7.806759834289551,14.46399974822998,11.199999809265137,7.013999938964844,6.807000160217285,5.270999908447266,4.409999847412109,1.7899999618530273,5.664000034332275,11.758000373840332,6.189000129699707,8.190999984741211,6.497000217437744,4.882999897003174,5.206999778747559,0.800000011920929,2.183000087738037,3.009999990463257,3.3929998874664307,5.743000030517578,1.9830000400543213,1.0989999771118164,4.263999938964844,0.722000002861023,4.21999979019165,2.8269999027252197,2.302999973297119,2.5250000953674316,4.810999870300293,7.72599983215332,3.6549999713897705,3.688999891281128,7.2820000648498535,3.4159998893737793,2.9089999198913574,0.527999997138977,1.3760000467300415,3.865000009536743,3.351,4.08,1.7730000019073486,-2.5952432588733387,0.156,4.52019266394963,1.3744903196858038,Annual average inflation
FIN,172.0,Finland,Inflation,Headline Consumer Price Inflation,2.7329800128936768,6.475757122039795,6.662487983703613,10.754480361938477,16.936391830444336,17.8114013671875,14.342694282531738,11.793344497680664,7.799351215362549,7.466959476470947,11.594616889953613,11.305756568908691,9.58492660522461,8.366290092468262,7.067662715911865,5.195621967315674,2.9335806369781494,4.113028049468994,5.085931301116943,6.592907428741455,6.14956521987915,4.310207366943359,2.919325351715088,2.190653085708618,1.0885636806488037,0.791237473487854,0.6291998028755188,1.192550778388977,1.3994710445404053,1.1622414588928223,3.042093515396118,2.578436851501465,1.5712209939956665,0.8774445652961731,0.18711966276168823,0.623876690864563,1.5666608810424805,2.5106704235076904,4.065945148468018,0.0,1.1841391324996948,3.416808843612671,2.808328866958618,1.478294014930725,1.0411959886550903,-0.20792829990386963,0.3566843867301941,0.839,1.08,1.1369999647140503,0.2905545556537687,2.194574,7.123507,6.25064322154763,Annual average inflation
FRA,132.0,France,Inflation,Headline Consumer Price Inflation,5.845469951629639,5.397511959075928,6.063007831573486,7.380594730377197,13.649320602416992,11.685924530029297,9.625496864318848,9.494555473327637,9.25055980682373,10.646734237670898,13.56257152557373,13.314407348632812,11.978470802307129,9.459547996520996,7.67380428314209,5.8311004638671875,2.5385289192199707,3.288898468017578,2.7008183002471924,3.4982988834381104,3.194284200668335,3.2134034633636475,2.363766670227051,2.104454517364502,1.6555203199386597,1.796478271484375,1.9828840494155884,1.203949213027954,0.6511210799217224,0.5371392965316772,1.6759661436080933,1.6347768306732178,1.9234123229980469,2.098475933074951,2.1420845985412598,1.7458690404891968,1.6751307249069214,1.4879934787750244,2.8128652572631836,0.08761873096227646,1.5311185121536255,2.111598014831543,1.954202651977539,0.8637104034423828,0.5077637434005737,0.03751285374164581,0.18333587050437927,1.163,1.85,1.2999999523162842,0.47649885272516185,1.642331,5.222367,4.87835726508441,Annual average inflation
GAB,646.0,Gabon,Inflation,Headline Consumer Price Inflation,3.812659978866577,3.86326003074646,3.4870901107788086,6.20713996887207,12.072799682617188,28.452899932861328,20.171600341796875,13.85260009765625,10.764200210571289,7.952700138092041,12.321000099182129,8.600000381469727,16.700000762939453,10.399999618530273,5.900000095367432,7.300000190734863,6.400000095367432,-1.0,-9.800000190734863,6.9029998779296875,15.369000434875488,-9.829999923706055,-9.543000221252441,0.5339999794960022,36.11600112915039,9.647000312805176,0.6899999976158142,3.9730000495910645,1.4490000009536743,-1.934999942779541,0.5040000081062317,2.135999917984009,0.164000004529953,2.1050000190734863,0.40799999237060547,1.1710000038146973,-1.406000018119812,-1.0210000276565552,5.263000011444092,1.8849999904632568,1.4470000267028809,1.2619999647140503,2.683000087738037,0.47999998927116394,4.51200008392334,-0.14300000667572021,2.0859999656677246,2.652,4.78,2.0220000743865967,1.3730360697007356,1.079,4.23124798274574,3.62901534185376,Annual average inflation
GMB,648.0,"Gambia, The",Inflation,Headline Consumer Price Inflation,-1.9850900173187256,3.056230068206787,8.6981201171875,6.918610095977783,9.236310005187988,25.924999237060547,17.027299880981445,12.389699935913086,8.85534954071045,6.128960132598877,5.019000053405762,7.920000076293945,8.234999656677246,10.645000457763672,22.106000900268555,18.31999969482422,56.555999755859375,23.711999893188477,11.548999786376953,8.255000114440918,12.168000221252441,8.642000198364258,9.484000205993652,6.466000080108643,1.7100000381469727,6.980999946594238,1.0989999771118164,2.7809998989105225,1.1139999628067017,3.806999921798706,0.8510000109672546,4.492000102996826,8.609999656677246,17.031999588012695,14.286999702453613,4.959000110626221,2.055999994277954,5.369999885559082,4.451000213623047,4.553999900817871,5.048999786376953,4.796000003814697,4.644999980926514,5.241000175476074,6.26200008392334,6.808000087738037,7.224999904632568,8.049,6.52,7.116000175476074,5.931276365624292,7.37,11.5131198380507,16.9742129632326,Annual average inflation
GEO,915.0,Georgia,Inflation,Headline Consumer Price Inflation,-1.9850900173187256,3.056230068206787,8.6981201171875,6.918610095977783,9.236310005187988,25.924999237060547,17.027299880981445,12.389699935913086,8.85534954071045,6.128960132598877,5.019000053405762,7.920000076293945,8.234999656677246,10.645000457763672,22.106000900268555,18.31999969482422,56.555999755859375,23.711999893188477,11.548999786376953,8.255000114440918,12.168000221252441,8.642000198364258,887.447021484375,3125.3701171875,15606.5,162.71800231933594,39.32899856567383,7.136654376983643,3.5027308464050293,19.170581817626953,4.021670341491699,4.670980930328369,5.593239784240723,4.840092658996582,5.597172260284424,8.2409029006958,9.221977233886719,9.22874927520752,9.997004508972168,1.7159944772720337,7.114170074462891,8.516670227050781,-0.9138399362564087,-0.5115118026733398,3.0692524909973145,4.028417110443115,2.1214773654937744,6.035,2.62,4.853000164031982,5.202464889752804,9.56691433824767,11.8981654203198,2.48776056578715,Annual average inflation
DEU,134.0,Germany,Inflation,Headline Consumer Price Inflation,3.445470094680786,5.240975856781006,5.4849371910095215,7.032023906707764,6.986429691314697,5.910338878631592,4.246624946594238,3.7341697216033936,2.718691825866699,4.0436201095581055,5.441054344177246,6.344247817993164,5.2410430908203125,3.2934114933013916,2.405799627304077,2.066230297088623,-0.1294139176607132,0.24990832805633545,1.2741222381591797,2.7805655002593994,2.6964664459228516,4.047033786773682,5.05697774887085,4.474584579467773,2.6930506229400635,1.7061643600463867,1.44972825050354,1.939362645149231,0.9111862182617188,0.5854346752166748,1.440271019935608,1.9838509559631348,1.4208093881607056,1.034225344657898,1.6657299995422363,1.5469136238098145,1.5774321556091309,2.2983360290527344,2.628387928009033,0.312738299369812,1.1038023233413696,2.07517671585083,2.0084869861602783,1.5047250986099243,0.9067987203598022,0.5144201517105103,0.4917449951171875,1.711,1.73,1.3459999561309814,0.5066898899535387,3.14297,6.872574,5.94643667725823,Annual average inflation
GHA,652.0,Ghana,Inflation,Headline Consumer Price Inflation,3.0302999019622803,9.558819770812988,10.067099571228027,17.682899475097656,18.134700775146484,29.824600219726562,56.08110046386719,116.44999694824219,73.0916976928711,54.44129943847656,50.005001068115234,116.50399780273438,22.485000610351562,122.24500274658203,40.029998779296875,10.300999641418457,24.538999557495117,39.757999420166016,31.368999481201172,25.23699951171875,37.24100112915039,18.097000122070312,10.048999786376953,24.941999435424805,24.874000549316406,59.31700134277344,44.48699951171875,24.825000762939453,19.20800018310547,12.470999717712402,25.113000869750977,32.93199920654297,14.845999717712402,26.625999450683594,12.666000366210938,15.095000267028809,11.682999610900879,10.729000091552734,16.5049991607666,13.138999938964844,6.697999954223633,7.676000118255615,7.072000026702881,11.671402931213379,15.490376472473145,17.146194458007812,17.43855094909668,12.372,9.84,7.176000118255615,9.953440870355164,9.972420620889597,31.2558951049016,38.1069656296501,Annual average inflation
GRC,174.0,Greece,Inflation,Headline Consumer Price Inflation,3.191849946975708,3.289475917816162,4.331210136413574,15.384613990783691,26.56084632873535,13.628759384155273,13.024287223815918,12.369794845581055,12.572421073913574,19.09418296813965,24.675884246826172,24.506065368652344,20.9910945892334,20.179473876953125,18.456819534301758,19.314699172973633,23.015443801879883,16.39686393737793,13.52885627746582,13.655570030212402,20.43349266052246,19.455839157104492,15.8770751953125,14.411261558532715,10.87408447265625,8.934511184692383,8.194552421569824,5.536006927490234,4.7662200927734375,2.636634588241577,3.1511800289154053,3.3739705085754395,3.6293628215789795,3.5306520462036133,2.8988475799560547,3.545069694519043,3.1959500312805176,2.8949997425079346,4.1527910232543945,1.2100766897201538,4.712983131408691,3.3298699855804443,1.5015194416046143,-0.9221663475036621,-1.3112099170684814,-1.736045002937317,-0.8256607055664062,1.138,0.63,0.5170000195503235,-1.247951877013435,1.223826,9.645261,3.46480128513405,Annual average inflation
GRD,328.0,Grenada,Inflation,Headline Consumer Price Inflation,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,17.899999618530273,20.88290023803711,15.484999656677246,18.78700065612793,7.813000202178955,6.09499979019165,5.659999847412109,2.500999927520752,0.5569999814033508,-0.871999979019165,4.0,5.5929999351501465,2.7239999771118164,2.6449999809265137,3.7780001163482666,2.809000015258789,6.434999942779541,3.0269999504089355,2.0320000648498535,1.2450000047683716,1.4049999713897705,0.5740000009536743,2.1419999599456787,1.6710000038146973,1.0670000314712524,2.1549999713897705,2.312999963760376,3.4760000705718994,4.251999855041504,3.8589999675750732,8.032999992370605,-0.3089999854564667,3.437000036239624,3.0329999923706055,2.4110000133514404,-0.04399999976158142,-0.9829999804496765,-0.5839999914169312,1.715999960899353,0.911,0.81,0.5989999771118164,-0.742,1.22,2.65,2.8610642627926572,Annual average inflation
GTM,258.0,Guatemala,Inflation,Headline Consumer Price Inflation,2.3443400859832764,-2.4905030727386475,-3.766233444213867,12.010801315307617,19.678712844848633,12.91945743560791,10.72808837890625,12.614062309265137,7.840798377990723,11.58011245727539,10.75460147857666,11.391282081604004,0.09631665796041489,3.592628240585327,3.2822341918945312,19.217514038085938,32.80522155761719,10.83128833770752,10.319489479064941,12.92396354675293,41.03407287597656,35.0610237121582,10.234721183776855,13.360111236572266,12.528814315795898,8.409920692443848,11.06125259399414,9.236664772033691,6.6220245361328125,5.21213436126709,5.975948333740234,7.284487247467041,8.126792907714844,5.596412658691406,7.566763401031494,9.104693412780762,6.55793571472168,6.828771114349365,11.358789443969727,1.8660959005355835,3.8640310764312744,6.213489055633545,3.780871629714966,4.338778495788574,3.4178051948547363,2.3888537883758545,4.451478958129883,4.425,3.75,3.700000047683716,3.214440621973744,4.26105127422819,6.88512823344285,6.266397064580425,Annual average inflation
GIN,656.0,Guinea,Inflation,Headline Consumer Price Inflation,4.329999923706055,5.619999885559082,5.579999923706055,9.960000038146973,4.150000095367432,4.820000171661377,6.199999809265137,4.610000133514404,6.659999847412109,11.220000267028809,39.98500061035156,35.0,29.915000915527344,30.26300048828125,26.010000228881836,19.038000106811523,64.69999694824219,36.88999938964844,27.291000366210938,28.256000518798828,25.694000244140625,19.68199920654297,16.55900001525879,7.135000228881836,4.21999979019165,5.553999900817871,2.9860000610351562,1.937000036239624,5.103000164031982,4.553999900817871,6.765999794006348,5.376999855041504,2.9600000381469727,11.03600025177002,17.46299934387207,31.357999801635742,34.70199966430664,22.861000061035156,18.367000579833984,4.682000160217285,15.465999603271484,21.35099983215332,15.22700023651123,11.88700008392334,9.711999893188477,8.151000022888184,8.173999786376953,8.914,9.83,9.470999717712402,10.601860000833756,12.597,10.4930409984424,7.80497591927973,Annual average inflation
GNB,654.0,Guinea-Bissau,Inflation,Headline Consumer Price Inflation,4.400000095367432,5.623899936676025,5.490839958190918,0.7886390089988708,30.67289924621582,19.760499954223633,1.600000023841858,2.9527599811553955,-4.397709846496582,26.0,64.76200103759766,41.939998626708984,16.54199981689453,23.30900001525879,64.8550033569336,112.70999908447266,26.54800033569336,86.77100372314453,60.308998107910156,80.78800201416016,33.000999450683594,57.5989990234375,69.44400024414062,48.22700119018555,15.175999641418457,45.132999420166016,50.93299865722656,49.064998626708984,8.071000099182129,-2.0920000076293945,8.609999656677246,3.252000093460083,3.302000045776367,-3.4739999771118164,0.8209999799728394,3.3580000400543213,1.9529999494552612,4.626999855041504,10.444999694824219,-1.6369999647140503,1.0709999799728394,5.054999828338623,2.061000108718872,0.7789999842643738,-1.031999945640564,1.4809999465942383,1.4980000257492065,1.058,1.44,0.24699999392032623,1.463,3.274,9.39383877456589,10.06215550603971,Annual average inflation
GUY,336.0,Guyana,Inflation,Headline Consumer Price Inflation,3.369999885559082,1.0,4.949999809265137,7.550000190734863,17.540000915527344,7.840000152587891,9.0,8.25,15.069999694824219,17.8799991607666,14.088000297546387,22.235000610351562,20.60700035095215,15.288000106811523,25.138999938964844,15.031000137329102,7.900000095367432,28.700000762939453,39.900001525878906,89.5,64.30000305175781,103.0999984741211,26.700000762939453,8.399999618530273,12.399999618530273,12.222000122070312,7.0920000076293945,3.555999994277954,4.567999839782715,7.5329999923706055,6.111999988555908,2.6480000019073486,5.360000133514404,5.979000091552734,4.670000076293945,6.925000190734863,6.677000045776367,12.199999809265137,8.10200023651123,2.9519999027252197,4.302000045776367,4.4079999923706055,2.3910000324249268,1.909000039100647,0.6840000152587891,-0.8650000095367432,0.8270000219345093,1.944,1.27,2.0920000076293945,0.722,3.321,6.018061288707845,2.82110335099641,Annual average inflation
HTI,263.0,Haiti,Inflation,Headline Consumer Price Inflation,1.3684899806976318,9.579580307006836,3.189690113067627,22.73889923095703,14.950699806213379,16.77359962463379,7.038149833679199,6.4918999671936035,-2.6735899448394775,13.093899726867676,19.07900047302246,10.857999801635742,7.359000205993652,10.244000434875488,6.4019999504089355,10.64900016784668,3.2799999713897705,-11.449000358581543,4.105000019073486,6.923999786376953,21.275999069213867,15.420000076293945,19.357999801635742,22.555999755859375,42.55699920654297,30.200000762939453,20.583999633789062,16.177000045776367,12.722000122070312,8.12600040435791,11.458999633789062,16.492000579833984,9.345000267028809,26.733999252319336,28.31599998474121,16.761999130249023,14.210000038146973,8.958000183105469,14.380999565124512,3.428999900817871,4.136000156402588,7.385000228881836,6.78000020980835,6.776000022888184,3.944000005722046,7.52400016784668,13.378000259399414,14.738,12.89,17.308000564575195,22.79631136425294,15.941,33.9839319470699,43.5771006343522,Annual average inflation
HND,268.0,Honduras,Inflation,Headline Consumer Price Inflation,2.880889892578125,2.1113250255584717,3.759394884109497,4.891302585601807,12.953368186950684,8.409789085388184,4.795485973358154,8.344552993774414,5.838505268096924,11.854460716247559,18.363059997558594,9.397171974182129,8.83305835723877,8.116162300109863,4.820933818817139,3.28515362739563,4.452923774719238,2.436051368713379,4.637340545654297,9.715909957885742,23.40755844116211,33.94880294799805,8.709269523620605,10.806922912597656,21.742523193359375,29.480878829956055,23.82444953918457,20.19986915588379,13.65701675415039,11.70389175415039,11.053875923156738,9.631255149841309,7.70941162109375,7.663626670837402,8.107608795166016,8.803841590881348,5.578334331512451,6.951853275299072,11.39358139038086,5.496570110321045,4.707005500793457,6.762021541595459,5.19954252243042,5.154819011688232,6.1324462890625,3.1577389240264893,2.724531888961792,3.934,4.34,4.364999771118164,3.468411779512052,4.48087963413448,9.08963911525029,6.66325180347457,Annual average inflation
HKG,532.0,"Hong Kong SAR, China",Inflation,Headline Consumer Price Inflation,2.880889892578125,2.1113250255584717,3.759394884109497,4.891302585601807,12.953368186950684,8.409789085388184,4.795485973358154,8.344552993774414,5.838505268096924,11.854460716247559,4.443999767303467,9.479000091552734,10.986000061035156,9.930000305175781,8.571000099182129,3.5350000858306885,3.5940001010894775,5.724999904632568,7.758999824523926,10.246000289916992,10.260000228881836,11.23799991607666,9.571999549865723,8.83899974822998,8.781999588012695,9.039999961853027,6.322999954223633,5.818999767303467,2.8299999237060547,-3.9809999465942383,-3.7160000801086426,-1.6059999465942383,-3.046999931335449,-2.5969998836517334,-0.35499998927116394,0.9190000295639038,2.0139999389648438,2.0299999713897705,4.296000003814697,0.5770000219345093,2.313999891281128,5.2769999504089355,4.064000129699707,4.323999881744385,4.439000129699707,2.995387077331543,2.4194226264953613,1.481,2.41,2.865000009536743,0.3254370695523864,1.5687583444592894,1.88136707196846,1.943634596695875,Annual average inflation
HUN,944.0,Hungary,Inflation,Headline Consumer Price Inflation,4.25,5.730000019073486,-3.7100000381469727,3.3879799842834473,1.7970399856567383,3.8421599864959717,5.228400230407715,5.203454971313477,4.730949401855469,7.456485748291016,8.59874439239502,4.661409854888916,6.835806846618652,7.279891014099121,8.467860221862793,6.94234037399292,5.291665077209473,8.674323081970215,15.723541259765625,17.149152755737305,28.369596481323242,34.81753921508789,23.655712127685547,22.464244842529297,18.868070602416992,28.305469512939453,23.46903419494629,18.30507469177246,14.153792381286621,9.9977388381958,9.803609848022461,9.116809844970703,5.265448570251465,4.661018371582031,6.744340896606445,3.561520576477051,3.9303314685821533,7.958739757537842,6.042511940002441,4.211716175079346,4.8555521965026855,3.929922103881836,5.652146339416504,1.7331994771957397,-0.2275659739971161,-0.06164563074707985,0.39476776123046875,2.408,2.85,3.371000051498413,3.326743857666615,5.110965,14.60814,17.1249659678737,Annual average inflation
ISL,176.0,Iceland,Inflation,Headline Consumer Price Inflation,13.08590030670166,6.735750198364258,9.708740234375,20.9512996673584,42.727901458740234,49.4276008605957,32.78179931640625,30.316741943359375,43.749996185302734,44.444454193115234,58.528419494628906,51.79325485229492,50.243221282958984,83.9500503540039,30.852392196655273,31.994625091552734,22.128398895263672,18.297779083251953,25.725505828857422,20.758193969726562,15.510722160339355,6.808783531188965,3.9477107524871826,4.042850971221924,1.5526561737060547,1.651228427886963,2.260420322418213,1.8154314756393433,1.6592386960983276,3.2318294048309326,5.136472225189209,6.405090808868408,5.197020530700684,2.055664300918579,3.158193588256836,3.9870455265045166,6.687079429626465,5.0515618324279785,12.694401741027832,12.003119468688965,5.396731853485107,4.0010223388671875,5.185903549194336,3.8722708225250244,2.0446207523345947,1.6330595016479492,1.696929931640625,1.761,2.68,3.013000011444092,2.8479240151862424,4.444243,8.308754,8.73630299937298,Annual average inflation
IND,534.0,India,Inflation,Headline Consumer Price Inflation,5.095240116119385,3.079939126968384,6.4420976638793945,16.94082260131836,28.598726272583008,5.748426914215088,-7.633931636810303,8.307473182678223,2.52303147315979,6.275694847106934,11.346055030822754,13.112554550170898,7.890748977661133,11.868067741394043,8.318917274475098,5.556423187255859,8.729713439941406,8.801137924194336,9.383463859558105,7.074284553527832,8.971230506896973,13.870253562927246,11.787817001342773,6.326884746551514,10.247934341430664,10.22488784790039,8.977145195007324,7.16425895690918,13.230844497680664,4.66981840133667,4.009429454803467,3.7792892456054688,4.29716682434082,3.8058643341064453,3.7672364711761475,4.246352195739746,5.796512603759766,6.372883319854736,8.34926700592041,10.882352828979492,11.989394187927246,8.858354568481445,9.312450408935547,10.907642364501953,6.3531951904296875,5.872425079345703,4.9410247802734375,3.602,4.86,4.76200008392334,6.623436776285523,4.890086,5.90043,5.558090135296246,Annual average inflation
IDN,536.0,Indonesia,Inflation,Headline Consumer Price Inflation,12.348899841308594,4.233756065368652,6.521738529205322,31.041881561279297,40.49181365966797,19.165685653686523,19.82865333557129,11.052093505859375,8.112574577331543,16.23277473449707,18.035432815551758,12.265896797180176,9.445429801940918,11.799742698669434,10.455031394958496,4.724538803100586,5.822666645050049,9.278656005859375,8.0453519821167,6.415544509887695,7.819192409515381,9.419073104858398,7.523514270782471,9.671895027160645,8.532004356384277,9.420316696166992,7.973281383514404,6.226135730743408,58.4510612487793,20.477825164794922,3.6886165142059326,11.50011920928955,11.90011978149414,6.757310390472412,6.064064979553223,10.453200340270996,13.108673095703125,6.406556606292725,10.226675033569336,4.386406898498535,5.134202003479004,5.356054306030273,4.279510498046875,6.412496089935303,6.394927501678467,6.363123416900635,3.5258026123046875,3.809,3.2,2.819999933242798,1.92096800566842,1.560136,4.209456,3.67013142377007,Annual average inflation
